opp_created_at,ord_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-05T23:59:55.684Z,2019-09-06T00:00:05.957Z,ETC/ETH,ETC,ETH,binance,kraken,30.50063080108845,1.2396050880426208,0.001239605088042621,0.1,46.354,1.881416152,0.004681673146741616,0.24883772480452354,
2019-09-05T23:59:55.684Z,2019-09-06T00:00:08.808Z,ETC/ETH,ETC,ETH,okex,kraken,28.812920413415107,1.1707368564569363,0.0011707368564569363,0.1,46.354,1.88058178,0.004936964001512001,0.2625232283975441,
2019-09-06T00:00:55.689Z,2019-09-06T00:01:05.637Z,ETC/ETH,ETC,ETH,poloniex,kraken,28.76487189865868,1.169005493760811,0.001169005493760811,0.1,46.345,1.87810100075,0.005158816950542322,0.2746826154973669,
2019-09-06T00:01:55.690Z,2019-09-06T00:02:08.645Z,ETC/ETH,ETC,ETH,okex,kraken,29.851596699868093,1.2135372058564307,0.0012135372058564306,0.1,46.339,1.88090001,0.00465302992317107,0.24738316223258836,
2019-09-06T00:03:55.741Z,2019-09-06T00:04:06.576Z,ETC/ETH,ETC,ETH,binance,kraken,42.595669906916115,1.7351041786716466,0.0017351041786716466,0.1,46.302,1.883750568,0.0023471331340150225,0.12459893437521301,
2019-09-06T00:03:55.741Z,2019-09-06T00:04:08.647Z,ETC/ETH,ETC,ETH,okex,kraken,35.845362925327485,1.4593436684171879,0.001459343668417188,0.1,46.302,1.8821763,0.003342732744822552,0.17759934310205436,
2019-09-06T00:04:55.731Z,2019-09-06T00:05:02.955Z,ETC/ETH,ETC,ETH,poloniex,kraken,28.516890762524717,1.1603051857378024,0.0011603051857378025,0.1,46.289,1.8780558236000002,0.005224024301263564,0.2781612897560072,
2019-09-06T00:05:55.709Z,2019-09-06T00:06:06.595Z,ETC/ETH,ETC,ETH,binance,kraken,32.991424309453414,1.3436105414798785,0.0013436105414798786,0.1,46.273,1.8820617290000001,0.004049788989545222,0.21517832954910596,
2019-09-06T00:05:55.710Z,2019-09-06T00:06:08.819Z,ETC/ETH,ETC,ETH,okex,kraken,34.40629415374352,1.4014468234679505,0.0014014468234679505,0.1,46.273,1.8819229100000001,0.003610165946817512,0.19183389115644017,
2019-09-06T00:07:55.708Z,2019-09-06T00:08:05.955Z,ETC/ETH,ETC,ETH,binance,kraken,33.21540632685603,1.3534613718432493,0.0013534613718432494,0.1,74.9,3.0480555000000003,0.009820857054039678,0.3222007294171539,
2019-09-06T00:07:55.709Z,2019-09-06T00:08:08.664Z,ETC/ETH,ETC,ETH,okex,kraken,29.924429091876867,1.2188955444833571,0.001218895544483357,0.1,46.248,1.8809061599999999,0.00461875846505877,0.24556028170266453,
2019-09-06T00:08:27.779Z,2019-09-06T00:08:45.860Z,ETC/ETH,ETC,ETH,poloniex,kraken,22.77007971892062,0.9265593603905056,0.0009265593603905056,0.1,46.235,1.8758658386999998,0.007418192581122973,0.39545432450882945,
2019-09-06T00:09:55.724Z,2019-09-06T00:10:06.145Z,ETC/ETH,ETC,ETH,binance,kraken,25.292824399736325,1.0300706361490255,0.0010300706361490255,0.1,46.221,1.8797618489999997,0.006342101849396987,0.33738858211059414,
2019-09-06T00:10:25.753Z,2019-09-06T00:10:38.989Z,ETC/ETH,ETC,ETH,bittrex,kraken,37.10245034923251,1.5133594085652002,0.0015133594085652003,0.1,46.221,1.8800729163299998,0.0031909240193916948,0.16972341826084833,
2019-09-06T00:10:55.718Z,2019-09-06T00:10:56.952Z,ETC/ETH,ETC,ETH,poloniex,kraken,21.606182139314026,0.879201098028464,0.0008792010980284641,0.1,46.221,1.8752599235999998,0.008003916749391715,0.4268163921525249,
2019-09-06T00:11:55.755Z,2019-09-06T00:12:02.956Z,ETC/ETH,ETC,ETH,binance,kraken,26.800674021905976,1.091776806691849,0.001091776806691849,0.1,46.221,1.880316501,0.005787449849396609,0.30779125994579615,
2019-09-06T00:12:25.759Z,2019-09-06T00:12:41.945Z,ETC/ETH,ETC,ETH,bittrex,kraken,37.06161523670199,1.5116883013268554,0.0015116883013268554,0.1,38.85,1.5802458945000002,0.001825582215275068,0.11552519906104193,
2019-09-06T00:12:55.755Z,2019-09-06T00:12:57.001Z,ETC/ETH,ETC,ETH,poloniex,kraken,18.85889339791552,0.7667729983594898,0.0007667729983594898,0.1,46.221,1.87358163909,0.009682201259391565,0.5167749863354884,
2019-09-06T00:13:56.765Z,2019-09-06T00:14:08.829Z,ETC/ETH,ETC,ETH,okex,kraken,17.83598654948482,0.7249122826019969,0.0007249122826019969,0.1,19.441,0.78891578,0.0012339894086130787,0.156415860842976,
2019-09-06T00:14:25.729Z,2019-09-06T00:14:32.968Z,ETC/BTC,ETC,BTC,binance,kraken,85.70735833098456,0.05714490555398971,5.714490555398971e-05,0.1,89.412,0.059548392000000006,8.08613080599957e-05,0.13579091784711111,
2019-09-06T00:14:25.733Z,2019-09-06T00:14:44.686Z,ETC/ETH,ETC,ETH,hitbtc,kraken,24.422233342185663,0.994443183994361,0.000994443183994361,0.1,46.221,1.878144114,0.00639414357259338,0.34045010310605917,
2019-09-06T00:14:55.770Z,2019-09-06T00:14:56.981Z,ETC/ETH,ETC,ETH,poloniex,kraken,18.27829015541651,0.7430128022679136,0.0007430128022679136,0.1,46.221,1.8731624146199999,0.010101425729391655,0.5392712159154062,
2019-09-06T00:15:25.775Z,2019-09-06T00:15:36.688Z,ETC/ETH,ETC,ETH,gateio,kraken,26.763637566241883,1.0902611529980664,0.0010902611529980664,0.1,46.221,1.8784214399999999,0.005789103849393573,0.3081898303606231,
