opp_created_at,ord_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-08T16:08:11.662Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.09470708,0.000786068764,1.1104405130001301e-06,0.1412650602409804,-0.3593
2019-09-08T16:09:01.748Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.09470708,0.000786068764,1.3942776317600524e-06,0.1773734939759103,-0.3233
2019-09-08T16:09:06.823Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.09470708,0.000786068764,1.6915631558798977e-06,0.21519277108432433,-0.1951
2019-09-08T16:10:01.512Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.09470708,0.000786068764,1.8673394963599958e-06,0.23755421686746936,-0.2632
2019-09-08T16:10:06.519Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.09470708,0.000786068764,1.3229442591040095e-06,0.1682987951807241,-0.1867
2019-09-08T16:11:01.491Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.09470708,0.000786068764,1.3229442591040095e-06,0.1682987951807241,-0.2323
2019-09-08T16:11:02.470Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.09470708,0.000786068764,2.0565642422000167e-06,0.26162650602409854,-0.2392
2019-09-08T16:12:07.552Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,9.318178591040067e-07,0.1682987951807241,-0.2323
2019-09-08T16:12:42.163Z,,EOS/ETH,EOS,ETH,binance,poloniex,0.48883022926137754,0.01,1e-05,0.1,0.11156427,0.0022822702713899998,2.86905370588214e-06,0.12571051473823758,-0.1204
2019-09-08T16:13:01.932Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,9.318178591040067e-07,0.1682987951807241,-0.2323
2019-09-08T16:13:02.678Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.5818249880399497e-06,0.28569879518071384,-0.2151
2019-09-08T16:13:41.439Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008512153005900908,0.00211199,2.11199e-06,0.1,0.04738624,0.1175722111059584,0.0002916373512367335,0.24804955906962078,0.0468
2019-09-08T16:14:01.597Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,9.318178591040067e-07,0.1682987951807241,-0.2323
2019-09-08T16:15:03.099Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:15:03.561Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.1819827505199823e-06,0.21348192771084018,-0.3113
2019-09-08T16:15:06.845Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,9.651046920239947e-07,0.174310843373493,-0.2323
2019-09-08T16:16:01.538Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.5818249880399497e-06,0.28569879518071384,-0.2151
2019-09-08T16:16:01.971Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:16:06.524Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,9.651046920239947e-07,0.174310843373493,-0.2263
2019-09-08T16:17:01.826Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.448544242200012e-06,0.26162650602409854,-0.2392
2019-09-08T16:17:01.979Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:17:06.501Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,9.917341583600002e-07,0.1791204819277109,-0.2215
2019-09-08T16:18:01.464Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:18:01.718Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.8483864797200563e-06,0.3338433734939861,-0.1671
2019-09-08T16:18:06.548Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.2180846222160105e-06,0.2200024096385561,-0.2263
2019-09-08T16:19:01.971Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:19:07.361Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.9150268526400637e-06,0.34587951807230066,-0.1551
2019-09-08T16:20:01.467Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:20:01.563Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,2.248228717240024e-06,0.40606024096385973,-0.095
2019-09-08T16:21:01.954Z,,DASH/BTC,DASH,BTC,livecoin,bittrex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,6.454777182040758e-07,0.11658192771085707,-0.384
2019-09-08T16:21:02.787Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,2.248228717240024e-06,0.40606024096385973,-0.095
2019-09-08T16:21:02.978Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:21:06.565Z,,DASH/BTC,DASH,BTC,livecoin,bitfinex,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,1.963709679624017e-06,0.3546722891566295,-0.1699
2019-09-08T16:21:48.125Z,,DASH/BTC,DASH,BTC,livecoin,kraken,1.5542168674698795,0.0129,1.29e-05,0.1,0.06670708,0.000553668764,8.905395179999435e-07,0.1608433734939657,-0.3398
2019-09-08T16:22:01.996Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:23:01.490Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:24:02.013Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:25:06.513Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:26:02.032Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:27:02.038Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:28:02.044Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.00023281042799999858,0.11555638945676348,-0.0854
2019-09-08T16:29:02.057Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0017,0.004281218562,5.117051594999008e-06,0.11952325070291535,-0.0814
2019-09-08T16:30:01.600Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0017,0.004281218562,5.117051594999008e-06,0.11952325070291535,-0.0814
2019-09-08T16:31:01.561Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0017,0.004281218562,5.117051594999008e-06,0.11952325070291535,-0.0814
2019-09-08T16:32:01.577Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0017,0.004281218562,5.117051594999008e-06,0.11952325070291535,-0.0814
2019-09-08T16:33:01.602Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0017,0.004281218562,5.117051594999008e-06,0.11952325070291535,-0.0814
2019-09-08T16:34:02.132Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0017,0.004281218562,5.117051594999008e-06,0.11952325070291535,-0.0814
2019-09-08T16:35:02.113Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0009,0.002266527474,2.7090273149994743e-06,0.11952325070291535,-0.0854
2019-09-08T16:36:02.131Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0009,0.002266527474,2.7090273149994743e-06,0.11952325070291535,-0.0814
2019-09-08T16:36:36.718Z,,DASH/BTC,DASH,BTC,livecoin,kucoin,1.5460210930009586,0.0129,1.29e-05,0.1,0.00191297,1.5961821680000003e-05,3.557129455599773e-08,0.22285234899327433,-0.2779
2019-09-08T16:37:02.141Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0009,0.002266527474,2.7090273149994743e-06,0.11952325070291535,-0.0814
2019-09-08T16:38:01.630Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0009,0.002266527474,2.7090273149994743e-06,0.11952325070291535,-0.0814
2019-09-08T16:39:03.137Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.024,0.06044073264,0.0005709415284000067,0.9446303899072106,-0.0814
2019-09-08T16:39:06.761Z,,DASH/BTC,DASH,BTC,livecoin,binance,1.5460210930009586,0.0129,1.29e-05,0.1,0.065,0.0005423600000000001,6.242469999999902e-07,0.11509827420901064,-0.3854
2019-09-08T16:40:02.154Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0018,0.004533054948,6.317154630000298e-06,0.1393575569338168,-0.0616
2019-09-08T16:41:01.653Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0018,0.004533054948,6.317154630000298e-06,0.1393575569338168,-0.0616
2019-09-08T16:41:37.165Z,,DCR/BTC,DCR,BTC,poloniex,bittrex,0.00041840829117869796,1e-06,1e-09,0.1,0.00200469,4.7912291469e-06,1.1878088953499639e-08,0.2479131886477387,-0.4935
2019-09-08T16:42:02.174Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0018,0.004533054948,6.317154630000298e-06,0.1393575569338168,-0.0616
2019-09-08T16:42:31.666Z,,DCR/BTC,DCR,BTC,poloniex,bittrex,0.00041840829117869796,1e-06,1e-09,0.1,0.00200469,4.7912291469e-06,1.1878088953499639e-08,0.2479131886477387,-0.4935
2019-09-08T16:43:02.194Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:44:02.185Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:45:07.189Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0854
2019-09-08T16:46:02.251Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:47:01.695Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:48:02.201Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:49:01.709Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:50:02.221Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:51:07.217Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:52:02.231Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:52:36.319Z,,XLM/USDT,XLM,USDT,binance,poloniex,1.631055292774425,0.1,0.0001,0.1,1515.62082172,92.92271257965321,0.13282529554451725,0.14294168977327218,-0.8737
2019-09-08T16:53:01.724Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.3110333849993584e-06,0.11952325070291535,-0.0814
2019-09-08T16:54:02.227Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T16:55:01.784Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T16:56:02.242Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T16:57:01.736Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T16:58:02.257Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T16:59:01.764Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:00:02.293Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:01:02.287Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:02:02.306Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:03:02.309Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:04:02.319Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:05:01.820Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:06:01.840Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:07:01.841Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:08:02.365Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:09:07.368Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:10:02.380Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:11:02.445Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:12:01.886Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:13:02.412Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:14:02.420Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:15:02.434Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:16:02.430Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:17:02.445Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:24:31.978Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.001,0.00251836386,3.5095303500001662e-06,0.1393575569338168,-0.0616
2019-09-08T17:25:32.494Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.001,0.00251836386,3.5095303500001662e-06,0.1393575569338168,-0.0616
2019-09-08T17:26:32.488Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.001,0.00251836386,3.5095303500001662e-06,0.1393575569338168,-0.0616
2019-09-08T17:27:31.982Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.001,0.00251836386,3.5095303500001662e-06,0.1393575569338168,-0.0616
2019-09-08T17:28:32.489Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.001,0.00251836386,3.5095303500001662e-06,0.1393575569338168,-0.0616
2019-09-08T17:29:31.991Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.001,0.00251836386,3.5095303500001662e-06,0.1393575569338168,-0.0616
2019-09-08T17:34:36.643Z,,MKR/BTC,MKR,BTC,exmo,kucoin,0.0022968879235834576,0.0001,1.0000000000000001e-07,0.1,0.0361,0.001571691837,1.8784873260000083e-06,0.1195200790496953,-0.5995
2019-09-08T17:35:36.756Z,,MKR/BTC,MKR,BTC,exmo,kucoin,0.0022968879235834576,0.0001,1.0000000000000001e-07,0.1,0.0361,0.001571691837,1.8784873260000083e-06,0.1195200790496953,-0.5995
2019-09-08T17:36:36.817Z,,MKR/BTC,MKR,BTC,exmo,kucoin,0.0022968879235834576,0.0001,1.0000000000000001e-07,0.1,0.045,0.00195917265,3.240704700000022e-06,0.1654118997628934,-0.5538
2019-09-08T17:37:36.687Z,,MKR/BTC,MKR,BTC,exmo,kucoin,0.0022968879235834576,0.0001,1.0000000000000001e-07,0.1,0.09651463,0.0042019738537971,5.0222024717058225e-06,0.1195200790496953,-0.5995
2019-09-08T17:37:41.681Z,,USDC/USDT,USDC,USDT,binance,exmo,0.010016025641025642,0.01,1e-05,0.1,219.62794297,219.276538261248,0.3504383458029428,0.15981570512821008,-0.4706
2019-09-08T17:38:37.307Z,,USDC/USDT,USDC,USDT,binance,exmo,0.010016025641025642,0.01,1e-05,0.1,219.62794297,219.276538261248,0.3504383458029428,0.15981570512821008,-0.4706
2019-09-08T17:38:54.089Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0007,0.001762854702,1.7631481244999974e-05,1.0001664473536387,0.797
2019-09-08T17:46:57.303Z,,XEM/BTC,XEM,BTC,poloniex,kucoin,0.21881838074398247,1e-06,1e-09,0.1,7.2051,3.2927307e-05,1.0069127249999507e-07,0.3057986870897006,-0.2645
2019-09-08T17:48:32.481Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
2019-09-08T17:49:32.691Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:50:32.509Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:51:32.676Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0011,0.0027702002460000003,3.860483385000184e-06,0.1393575569338168,-0.0616
2019-09-08T17:58:32.693Z,,MKR/BTC,MKR,BTC,exmo,kucoin,0.0022853559419025956,0.0001,1.0000000000000001e-07,0.1,0.003,0.00013127058,2.282928840000002e-06,1.7391016631449348,0.1483
2019-09-08T17:58:38.747Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0056,0.014102837616,1.685616995999673e-05,0.11952325070291535,-0.0814
2019-09-08T17:58:42.250Z,,MKR/ETH,MKR,ETH,bitfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.0124,0.031298839999999994,0.00011917020000000321,0.38074957410563215,0.1627
2019-09-08T17:58:42.636Z,,MKR/ETH,MKR,ETH,ethfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.0124,0.031298839999999994,0.00011917020000000321,0.38074957410563215,0.1541
2019-09-08T18:18:02.728Z,,MKR/ETH,MKR,ETH,bitfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.22903364,0.578103810724,0.002818900234392033,0.4876114258547659,0.2693
2019-09-08T18:18:02.747Z,,MKR/ETH,MKR,ETH,ethfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.22903364,0.578103810724,0.002818900234392033,0.4876114258547659,0.2607
2019-09-08T18:18:02.899Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.08,0.20146910880000002,0.0013436984280000056,0.6669501026749991,0.4647
2019-09-08T18:29:32.207Z,,MKR/BTC,MKR,BTC,exmo,kucoin,0.002303014000482712,0.0001,1.0000000000000001e-07,0.1,0.09651463,0.0041907964944968,1.52577353369062e-05,0.36407721913822577,-0.3554
2019-09-08T18:29:57.150Z,,XEM/BTC,XEM,BTC,poloniex,kucoin,0.21881838074398247,1e-06,1e-09,0.1,1.0576,4.833232000000001e-06,7.817250400000015e-08,1.6173960612691496,1.0429
2019-09-08T18:29:57.821Z,,XEM/BTC,XEM,BTC,gateio,kucoin,21.88183807439825,0.0001,1.0000000000000001e-07,0.1,1.0576,4.833232000000001e-06,8.058911999999989e-08,1.667396061269144,1.1404
2019-09-08T18:30:32.690Z,,MKR/BTC,MKR,BTC,exmo,kucoin,0.0022998286627646243,0.0001,1.0000000000000001e-07,0.1,0.003,0.0001304445,2.9348100000000173e-07,0.2249853385922762,-0.4942
2019-09-08T18:32:17.028Z,,ADA/USDT,ADA,USDT,kucoin,binance,21.384427859632616,1,0.001,0.1,2126.3,99.43216690000001,0.32580657009999825,0.32766717276479085,0.1564
2019-09-08T18:35:32.709Z,,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,0.0013,0.003273873018,4.4325194550003704e-06,0.13539069568764717,-0.0656
