opp_created_at,ord_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_percent,profit
2019-09-05T07:30:04.287Z,2019-09-05T07:30:08.575Z,ETC/ETH,,,poloniex,kraken,28.219726355323782,1.1453588150654603,,,40.48859561,1.6386285288267295,,,,0.34214631881500984
2019-09-05T07:30:04.288Z,2019-09-05T07:30:11.193Z,ETC/ETH,,,hitbtc,kraken,22.90351682038249,0.928648866561028,,,42.983,1.7391566544999997,,,,0.45502057122729556
2019-09-05T07:30:19.240Z,2019-09-05T07:30:32.464Z,ETC/ETH,,,okex,kraken,15.558006225283963,0.629216496121148,,,42.983,1.73565354,,,,0.7107012938125207
2019-09-05T07:30:49.237Z,2019-09-05T07:30:59.501Z,ETC/ETH,,,binance,kraken,16.1232523727337,0.6522581882706121,,,42.983,1.7360403869999999,,,,0.7176496083395535
2019-09-05T07:31:19.297Z,2019-09-05T07:31:23.492Z,ETC/ETH,,,bittrex,kraken,29.457270414332864,1.19580605713467,,,42.983,1.73992476071,,,,0.3414411170733624
2019-09-05T07:32:19.361Z,2019-09-05T07:32:32.507Z,ETC/ETH,,,okex,kraken,15.558006225283963,0.629216496121148,,,42.983,1.73565354,,,,0.7107012938125207
2019-09-05T07:32:49.287Z,2019-09-05T07:32:56.490Z,ETC/ETH,,,poloniex,kraken,28.614438942896157,1.1614488777247014,,,40.68008751,1.646485455078865,,,,0.33717966373439767
2019-09-05T07:33:19.252Z,2019-09-05T07:33:26.499Z,ETC/ETH,,,bittrex,kraken,29.462109395818644,1.1960033133605024,,,42.983,1.7399260501999998,,,,0.34136675225488056
2019-09-05T07:35:19.248Z,2019-09-05T07:35:20.487Z,ETC/ETH,,,bittrex,kraken,29.460496225413554,1.1959375540872612,,,42.983,1.7399256203699998,,,,0.3413915405154647
2019-09-05T07:35:34.260Z,2019-09-05T07:35:35.499Z,ETC/ETH,,,poloniex,kraken,29.065809499177114,1.1798485456394356,,,40.88915497,1.6550666456967427,,,,0.3316207818132688
2019-09-05T07:36:19.273Z,2019-09-05T07:36:26.533Z,ETC/ETH,,,okex,kraken,18.409199182733584,0.7454425167330183,,,35.468,1.4339712400000002,,,,0.5246914485670338
2019-09-05T07:36:19.273Z,2019-09-05T07:36:29.202Z,ETC/ETH,,,kucoin,kraken,32.42801438363598,1.3169054548119365,,,35.468,1.4384756760000001,,,,0.23470909804899268
2019-09-05T07:38:19.361Z,2019-09-05T07:38:23.498Z,ETC/ETH,,,okex,kraken,18.409199182733584,0.7454425167330183,,,23.468,0.9488112400000001,,,,0.3449417734121998
2019-09-05T07:38:49.267Z,2019-09-05T07:38:56.508Z,ETC/ETH,,,binance,kraken,56.59666893949423,2.2920884537252064,,,74.79,3.0253302900000003,,,,0.25717072813876657
2019-09-05T07:42:19.292Z,2019-09-05T07:42:29.510Z,ETC/ETH,,,okex,kraken,24.641475882228907,0.9995195525591093,,,35.468,1.4364540000000001,,,,0.3534040208260154
2019-09-05T07:42:19.292Z,2019-09-05T07:42:35.514Z,ETC/ETH,,,gateio,kraken,32.74447806590873,1.3298383734995547,,,35.19951834,1.42624928361846,,,,0.22749197397086188
2019-09-05T07:44:22.450Z,2019-09-05T07:44:34.845Z,ETC/BTC,ETC,BTC,binance,kraken,561.9915626336013,0.37748052905620266,0.0003774805290562027,0.1,369.579,0.24798750900000002,7.41551911450089e-05,0.02990279286405869,0.02990279286405869,
2019-09-05T07:46:20.515Z,2019-09-05T07:46:33.570Z,ETC/ETH,ETC,ETH,poloniex,kraken,33.346943589505756,1.3557509207101843,0.0013557509207101843,0.1,42.982,1.7425818316600001,0.003285757275399259,0.18855684224993988,0.18855684224993988,
2019-09-05T07:46:20.516Z,2019-09-05T07:46:39.477Z,ETC/ETH,ETC,ETH,binance,kraken,19.20485301076723,0.7786727820699706,0.0007786727820699706,0.1,21.4,0.8663576,0.0014753942829199838,0.17029853295221095,0.17029853295221095,
2019-09-05T07:46:20.517Z,2019-09-05T07:46:43.414Z,ETC/ETH,ETC,ETH,okex,kraken,16.51173037663176,0.6687779834060975,0.0006687779834060975,0.1,42.982,1.73819208,0.009798792852399707,0.5637347543546343,0.5637347543546343,
2019-09-05T07:48:20.578Z,2019-09-05T07:48:30.775Z,ETC/ETH,ETC,ETH,bittrex,kraken,29.777703535229854,1.2101055229937907,0.0012101055229937908,0.1,42.982,1.74174970014,0.004117888795399427,0.2364225350558944,0.2364225350558944,
2019-09-05T07:48:20.579Z,2019-09-05T07:48:33.478Z,ETC/ETH,ETC,ETH,poloniex,kraken,31.20806107996371,1.2684722874342595,0.0012684722874342596,0.1,42.982,1.74210602092,0.003761568015399286,0.21592072871734952,0.21592072871734952,
2019-09-05T07:48:20.580Z,2019-09-05T07:48:39.481Z,ETC/ETH,ETC,ETH,binance,kraken,18.803023831413324,0.7622758545024511,0.0007622758545024511,0.1,21.4,0.8662291999999999,0.0016037942829200125,0.18514664281924606,0.18514664281924606,
2019-09-05T07:48:20.580Z,2019-09-05T07:48:42.779Z,ETC/ETH,ETC,ETH,okex,kraken,17.67252273891073,0.7161449474374845,0.0007161449474374845,0.1,42.982,1.7390517200000002,0.008939152852399435,0.5140245542783186,0.5140245542783186,
2019-09-05T07:50:24.390Z,2019-09-05T07:51:06.794Z,ETC/ETH,ETC,ETH,okex,kraken,19.75578091617254,0.8011537899807972,0.0008011537899807972,0.1,42.982,1.74034118,0.007649692852399691,0.43955133282542286,0.43955133282542286,
2019-09-05T07:50:24.391Z,2019-09-05T07:51:12.883Z,ETC/ETH,ETC,ETH,gateio,kraken,31.321189981384066,1.27308859331171,0.00127308859331171,0.1,35.19951834,1.4274108677236799,0.002083018543828974,0.14592985039765072,0.14592985039765072,
2019-09-05T07:52:22.433Z,2019-09-05T07:52:45.323Z,ETC/ETH,ETC,ETH,bittrex,kraken,29.777703535229854,1.2101055229937907,0.0012101055229937908,0.1,42.982,1.74174970014,0.004117888795399427,0.2364225350558944,0.2364225350558944,
2019-09-05T07:52:22.435Z,2019-09-05T07:52:56.685Z,ETC/ETH,ETC,ETH,okex,kraken,16.51173037663176,0.6687779834060975,0.0006687779834060975,0.1,42.982,1.73819208,0.009798792852399707,0.5637347543546343,0.5637347543546343,
2019-09-05T07:54:22.419Z,2019-09-05T07:54:41.691Z,ETC/ETH,ETC,ETH,bittrex,kraken,29.777703535229854,1.2101055229937907,0.0012101055229937908,0.1,42.982,1.74174970014,0.004117888795399427,0.2364225350558944,0.2364225350558944,
2019-09-05T07:54:22.421Z,2019-09-05T07:54:47.669Z,ETC/ETH,ETC,ETH,okex,kraken,16.51173037663176,0.6687779834060975,0.0006687779834060975,0.1,42.982,1.73819208,0.009798792852399707,0.5637347543546343,0.5637347543546343,
2019-09-05T07:56:22.455Z,2019-09-05T07:56:44.377Z,ETC/BTC,ETC,BTC,cointiger,kraken,324.3300669138538,0.21795912358457276,0.00021795912358457277,0.1,339.089,0.22752871900000002,0.00024977747783958004,0.10977843981074759,0.10977843981074759,
2019-09-05T07:56:22.456Z,2019-09-05T07:56:48.335Z,ETC/ETH,ETC,ETH,bittrex,kraken,41.32341428697586,1.6812365225302262,0.0016812365225302261,0.1,42.982,1.74392201042,0.0019455785153994485,0.111563390092822,0.111563390092822,
2019-09-05T07:56:22.456Z,2019-09-05T07:56:50.543Z,ETC/ETH,ETC,ETH,poloniex,kraken,40.95583075961432,1.6662370133287003,0.0016662370133287004,0.1,42.982,1.74387172148,0.0019958674553994804,0.11445035955429193,0.11445035955429193,
2019-09-05T07:56:22.457Z,2019-09-05T07:56:53.691Z,ETC/ETH,ETC,ETH,hitbtc,kraken,33.19783956542948,1.3496666241771766,0.0013496666241771768,0.1,42.982,1.743844213,0.003227980721599355,0.18510717285038553,0.18510717285038553,
2019-09-05T07:58:22.486Z,2019-09-05T07:58:53.698Z,ETC/ETH,ETC,ETH,okex,kraken,21.440737386768358,0.8699096460069966,0.0008699096460069966,0.1,42.982,1.7412008199999998,0.006790052852399864,0.3899637982251734,0.3899637982251734,
2019-09-05T08:00:22.432Z,2019-09-05T08:00:33.357Z,ETC/ETH,ETC,ETH,binance,kraken,24.428087460178002,0.9920053280131516,0.0009920053280131516,0.1,42.974,1.7426816479999998,0.0058354688064363724,0.3348556985800296,0.3348556985800296,
2019-09-05T08:00:22.432Z,2019-09-05T08:00:38.674Z,ETC/ETH,ETC,ETH,okex,kraken,24.833963063297766,1.0085706081289179,0.001008570608128918,0.1,42.974,1.7425957,0.005411266647454616,0.3105290944683621,0.3105290944683621,
2019-09-05T08:02:22.536Z,2019-09-05T08:02:32.694Z,ETC/ETH,ETC,ETH,binance,kraken,30.848634419188944,1.2537748873277879,0.0012537748873277879,0.1,74.57,3.0267217299999998,0.010674748303664215,0.3526835056509875,0.3526835056509875,
2019-09-05T08:02:22.536Z,2019-09-05T08:02:35.563Z,ETC/ETH,ETC,ETH,okex,kraken,28.97813128297205,1.177449530445845,0.001177449530445845,0.1,89.33944,3.6245010808,0.014100711345105044,0.3890386850703528,0.3890386850703528,
2019-09-05T08:04:22.456Z,2019-09-05T08:04:41.752Z,ETC/ETH,ETC,ETH,binance,kraken,25.962610834571116,1.0548935781909141,0.001054893578190914,0.1,42.963,1.743223725,0.0052724263995900245,0.30245265274771455,0.30245265274771455,
2019-09-05T08:04:44.402Z,2019-09-05T08:04:47.749Z,ETC/ETH,ETC,ETH,okex,kraken,22.60649579855245,0.9178847067334164,0.0009178847067334164,0.1,42.963,1.74172002,0.0062660814498847195,0.3597639906490091,0.3597639906490091,
2019-09-05T08:06:22.437Z,2019-09-05T08:06:35.393Z,ETC/ETH,ETC,ETH,okex,kraken,19.16044487429588,0.7772043238948254,0.0007772043238948254,0.1,42.963,1.7400015000000002,0.007984601449884554,0.4588847452076652,0.4588847452076652,
2019-09-05T08:08:22.451Z,2019-09-05T08:08:38.404Z,ETC/ETH,ETC,ETH,okex,kraken,19.16044487429588,0.7772043238948254,0.0007772043238948254,0.1,42.963,1.7400015000000002,0.007984601449884554,0.4588847452076652,0.4588847452076652,
2019-09-05T08:10:22.454Z,2019-09-05T08:10:32.401Z,ETC/ETH,ETC,ETH,binance,kraken,20.527523738079612,0.8330134753423283,0.0008330134753423283,0.1,42.963,1.7408607600000001,0.007635391399589909,0.4385986274737968,0.4385986274737968,
2019-09-05T08:10:22.454Z,2019-09-05T08:10:38.405Z,ETC/ETH,ETC,ETH,okex,kraken,18.457056459571792,0.7484894402083744,0.0007484894402083744,0.1,31.94451,1.2934332098999999,0.004963475220064018,0.38374422290021165,0.38374422290021165,
2019-09-05T08:12:22.460Z,2019-09-05T08:12:35.885Z,ETC/ETH,ETC,ETH,binance,kraken,18.114006211453965,0.7344848763470609,0.000734484876347061,0.1,42.963,1.7393570550000002,0.009139096399589874,0.5254295760216912,0.5254295760216912,
2019-09-05T08:12:22.461Z,2019-09-05T08:12:38.414Z,ETC/ETH,ETC,ETH,okex,kraken,19.16044487429588,0.7772043238948254,0.0007772043238948254,0.1,42.963,1.7400015000000002,0.007984601449884554,0.4588847452076652,0.4588847452076652,
2019-09-05T08:13:07.466Z,2019-09-05T08:13:12.384Z,ETC/ETH,ETC,ETH,bittrex,kraken,34.67015305005009,1.4103672491788277,0.0014103672491788278,0.1,42.963,1.74284479134,0.003017869374674742,0.17315766668783106,0.17315766668783106,
2019-09-05T08:14:22.473Z,2019-09-05T08:14:29.725Z,ETC/ETH,ETC,ETH,poloniex,kraken,39.042468190237614,1.588861119795452,0.0015888611197954522,0.1,40.71695074,1.6524396277128492,0.0018688673311983983,0.1130974650968101,0.1130974650968101,
2019-09-05T08:14:22.474Z,2019-09-05T08:14:35.956Z,ETC/ETH,ETC,ETH,binance,kraken,20.449679399246524,0.8298355851632332,0.0008298355851632332,0.1,42.963,1.740817797,0.007678354399589971,0.4410774299770081,0.4410774299770081,
2019-09-05T08:14:38.433Z,2019-09-05T08:14:44.424Z,ETC/ETH,ETC,ETH,okex,kraken,18.457056459571792,0.7484894402083744,0.0007484894402083744,0.1,42.963,1.73957187,0.008414231449884735,0.4836955342284728,0.4836955342284728,
2019-09-05T08:16:38.430Z,2019-09-05T08:16:41.797Z,ETC/ETH,ETC,ETH,binance,kraken,23.173792471945426,0.941043828565953,0.0009410438285659531,0.1,42.963,1.7421496500000002,0.00634650139958981,0.36429140284187467,0.36429140284187467,
2019-09-05T08:16:38.430Z,2019-09-05T08:16:44.427Z,ETC/ETH,ETC,ETH,okex,kraken,23.670797310464884,0.9613333810108675,0.0009613333810108676,0.1,42.963,1.7421496500000002,0.005836451449884539,0.3350143571124638,0.3350143571124638,
2019-09-05T08:18:22.625Z,2019-09-05T08:18:32.428Z,ETC/ETH,ETC,ETH,binance,kraken,21.173114550974915,0.8594110437948081,0.0008594110437948082,0.1,42.961,1.7412093299999998,0.007290767133938392,0.4187185887602838,0.4187185887602838,
2019-09-05T08:18:22.626Z,2019-09-05T08:18:35.914Z,ETC/ETH,ETC,ETH,okex,kraken,19.016250775156205,0.7713556899287195,0.0007713556899287196,0.1,25.08414,1.01590767,0.0026140729427241993,0.2573140276344404,0.2573140276344404,
2019-09-05T08:20:22.477Z,2019-09-05T08:20:29.738Z,ETC/ETH,ETC,ETH,poloniex,kraken,52.45500525221649,2.136514394585963,0.0021365143945859632,0.1,59.033,2.39797063805,0.0030598567263084853,0.12760192630201356,0.12760192630201356,
2019-09-05T08:20:22.478Z,2019-09-05T08:20:35.744Z,ETC/ETH,ETC,ETH,binance,kraken,25.353620913985758,1.030082910632863,0.001030082910632863,0.1,59.033,2.3950868759999997,0.009562324279283718,0.39924749181765046,0.39924749181765046,
2019-09-05T08:20:22.478Z,2019-09-05T08:20:38.432Z,ETC/ETH,ETC,ETH,okex,kraken,20.572451840620985,0.8348886014841888,0.0008348886014841887,0.1,59.033,2.39201716,0.01179360334342583,0.49304008100952873,0.49304008100952873,
2019-09-05T08:24:22.615Z,2019-09-05T08:24:32.764Z,ETC/ETH,ETC,ETH,binance,kraken,25.875873492392007,1.0529253947581074,0.0010529253947581074,0.1,42.899,1.743200865,0.005289392069797171,0.30342986720564596,0.30342986720564596,
2019-09-05T08:24:22.616Z,2019-09-05T08:24:35.449Z,ETC/ETH,ETC,ETH,okex,kraken,26.038288826678734,1.0595656535082192,0.0010595656535082193,0.1,42.899,1.7429863700000001,0.004994387338295381,0.28654196178799607,0.28654196178799607,
2019-09-05T08:26:22.531Z,2019-09-05T08:26:30.420Z,ETC/ETH,ETC,ETH,binance,kraken,20.87846375725896,0.84904600533259,0.0008490460053325901,0.1,42.877,1.7410634620000003,0.007424306843050621,0.42642367754488086,0.42642367754488086,
2019-09-05T08:26:22.532Z,2019-09-05T08:26:32.445Z,ETC/ETH,ETC,ETH,okex,kraken,22.447139495199412,0.9132132461642466,0.0009132132461642466,0.1,42.877,1.7416637400000003,0.006314718760675797,0.3625681935983691,0.3625681935983691,
2019-09-05T08:26:52.528Z,2019-09-05T08:27:05.785Z,ETC/ETH,ETC,ETH,bittrex,kraken,41.025889396018236,1.6733880322757042,0.0016733880322757043,0.1,42.872,1.7438914824,0.0019718059211439876,0.11306930167640501,0.11306930167640501,
2019-09-05T08:28:22.508Z,2019-09-05T08:28:26.451Z,ETC/ETH,ETC,ETH,binance,kraken,39.00633832001279,1.5912339060783591,0.001591233906078359,0.1,74.46,3.03372378,0.007937678887719901,0.2616480425821728,0.2616480425821728,
2019-09-05T08:28:22.508Z,2019-09-05T08:28:29.756Z,ETC/ETH,ETC,ETH,okex,kraken,29.081214781795733,1.185133018999768,0.001185133018999768,0.1,42.858,1.7438920199999997,0.004120574334326665,0.23628609381025015,0.23628609381025015,
2019-09-05T08:28:52.509Z,2019-09-05T08:29:11.790Z,ETC/ETH,ETC,ETH,bittrex,kraken,33.02900888889296,1.3472860680409346,0.0013472860680409347,0.1,43.30936355,1.7616819883142851,0.0034256286604044117,0.19445215896668847,0.19445215896668847,
2019-09-05T08:30:52.545Z,2019-09-05T08:31:11.794Z,ETC/ETH,ETC,ETH,bittrex,kraken,26.428602461400278,1.0781304268086624,0.0010781304268086625,0.1,42.796,1.7408000532,0.005066188173194375,0.29102642568751813,0.29102642568751813,
2019-09-05T08:32:22.562Z,2019-09-05T08:32:29.782Z,ETC/ETH,ETC,ETH,okex,kraken,18.932702086363843,0.7710008280736643,0.0007710008280736643,0.1,39.90041,1.6223506706000002,0.007188723986190083,0.4431054343837667,0.4431054343837667,
2019-09-05T08:34:37.543Z,2019-09-05T08:34:38.818Z,ETC/ETH,ETC,ETH,binance,kraken,20.209377141647764,0.8234488078157551,0.0008234488078157551,0.1,42.786,1.74074841,0.007767720565347691,0.4462287899115583,0.4462287899115583,
2019-09-05T08:34:37.543Z,2019-09-05T08:34:44.863Z,ETC/ETH,ETC,ETH,okex,kraken,16.139045388499362,0.6565935339818169,0.0006565935339818169,0.1,39.90041,1.6207546542000002,0.009023156245373531,0.5567256106278057,0.5567256106278057,
2019-09-05T08:34:52.532Z,2019-09-05T08:35:02.770Z,ETC/ETH,ETC,ETH,bittrex,kraken,28.071077847671134,1.145779762399029,0.0011457797623990289,0.1,42.784,1.7413323312,0.0045535254505280065,0.2614966350156748,0.2614966350156748,
2019-09-05T08:35:22.540Z,2019-09-05T08:35:24.428Z,ETC/ETH,ETC,ETH,poloniex,kraken,36.75261615406046,1.5016797132085922,0.0015016797132085921,0.1,42.784,1.7432721577599999,0.0026136988905280938,0.14993062780779678,0.14993062780779678,
2019-09-05T08:36:22.547Z,2019-09-05T08:36:23.797Z,ETC/ETH,ETC,ETH,binance,kraken,18.23064090576754,0.7424433838942139,0.0007424433838942139,0.1,42.779,1.739479698,0.009005172366734149,0.5176934446023151,0.5176934446023151,
2019-09-05T08:36:22.548Z,2019-09-05T08:36:26.485Z,ETC/ETH,ETC,ETH,okex,kraken,16.900202376202394,0.6878967096333153,0.0006878967096333153,0.1,39.16045,1.591480688,0.008213118690626242,0.5160677570613563,0.5160677570613563,
2019-09-05T08:36:52.543Z,2019-09-05T08:37:08.850Z,ETC/ETH,ETC,ETH,bittrex,kraken,26.464858486277652,1.080143703846886,0.001080143703846886,0.1,42.775,1.74080775875,0.005050074169662633,0.2900994750442103,0.2900994750442103,
2019-09-05T08:38:22.562Z,2019-09-05T08:38:23.862Z,ETC/ETH,ETC,ETH,binance,kraken,30.502080149490297,1.2458946681261345,0.0012458946681261345,0.1,74.46,3.03737232,0.010817169284167871,0.35613576949196246,0.35613576949196246,
2019-09-05T08:38:22.562Z,2019-09-05T08:38:26.486Z,ETC/ETH,ETC,ETH,okex,kraken,29.847830797139824,1.2190639157810335,0.0012190639157810335,0.1,100.1,4.082077999999999,0.01592116190241999,0.39002591088215344,0.39002591088215344,
2019-09-05T08:38:52.574Z,2019-09-05T08:39:08.829Z,ETC/ETH,ETC,ETH,bittrex,kraken,25.239239368398245,1.0301411224579113,0.0010301411224579113,0.1,42.765,1.7404029285,0.005470862470572824,0.3143445911854442,0.3143445911854442,
2019-09-05T08:40:37.608Z,2019-09-05T08:40:41.488Z,ETC/ETH,ETC,ETH,okex,kraken,26.829177955389437,1.0955096196707335,0.0010955096196707335,0.1,42.759,1.74328443,0.004724063059936778,0.27098636221610595,0.27098636221610595,
2019-09-05T08:40:52.745Z,2019-09-05T08:41:06.173Z,ETC/ETH,ETC,ETH,bittrex,kraken,24.333161360757718,0.9931741389299457,0.0009931741389299458,0.1,42.757,1.7400773533,0.005809060844764291,0.33383923040821123,0.33383923040821123,
2019-09-05T08:42:37.572Z,2019-09-05T08:42:41.503Z,ETC/ETH,ETC,ETH,okex,kraken,25.73621433818676,1.0508825523964689,0.001050882552396469,0.1,42.75,1.7429175000000001,0.00506259883187532,0.2904669229539161,0.2904669229539161,
2019-09-05T08:42:52.545Z,2019-09-05T08:43:08.503Z,ETC/BTC,ETC,BTC,cointiger,kraken,53.166199565887695,0.03584134432432891,3.584134432432891e-05,0.1,65.321,0.043961033,0.00015878375120339377,0.3611920384204661,0.3611920384204661,
2019-09-05T08:42:52.545Z,2019-09-05T08:43:11.837Z,ETC/ETH,ETC,ETH,bittrex,kraken,23.69517626382741,0.967145050517652,0.000967145050517652,0.1,42.75,1.739792475,0.006062357678125573,0.3484529198303133,0.3484529198303133,
2019-09-05T08:44:22.561Z,2019-09-05T08:44:29.502Z,ETC/ETH,ETC,ETH,binance,kraken,31.96433418680629,1.3064668139852313,0.0013064668139852313,0.1,42.748,1.7449306119999999,0.003560817385829474,0.20406641738883505,0.20406641738883505,
2019-09-05T08:44:22.561Z,2019-09-05T08:44:32.815Z,ETC/ETH,ETC,ETH,okex,kraken,42.12864039636664,1.723581181964524,0.001723581181964524,0.1,42.746,1.7461741,0.0018122531023829767,0.10378421615479103,0.10378421615479103,
2019-09-05T08:44:52.667Z,2019-09-05T08:45:03.050Z,ETC/ETH,ETC,ETH,bittrex,kraken,22.703098138312967,0.9266693570176531,0.000926669357017653,0.1,36.55,1.487471695,0.004761970411374827,0.3201385564096282,0.3201385564096282,
2019-09-05T08:45:11.517Z,2019-09-05T08:45:14.777Z,ETC/BTC,ETC,BTC,okex,kraken,46.21048477389721,0.031086884649601153,3.108688464960115e-05,0.1,60,0.040302,0.00018872030759999742,0.46826536549054,0.46826536549054,
2019-09-05T08:45:11.516Z,2019-09-05T08:45:20.514Z,ETC/BTC,ETC,BTC,binance,kraken,51.34671901231304,0.034597669564851524,3.459766956485153e-05,0.1,60,0.04038,0.0001250888520000007,0.3097792273402692,0.3097792273402692,
2019-09-05T08:45:23.522Z,2019-09-05T08:45:26.804Z,ETC/ETH,ETC,ETH,poloniex,kraken,42.55711578772966,1.7415011469895638,0.0017415011469895639,0.1,42.738,1.7441211121800002,0.0017522612764391265,0.100466720126388,0.100466720126388,
2019-09-05T08:45:52.587Z,2019-09-05T08:45:53.790Z,ETC/BTC,ETC,BTC,poloniex,kraken,51.40166439238175,0.034635226538025594,3.463522653802559e-05,0.1,60,0.040319999999999995,0.00012350937599999584,0.30632285714284685,0.30632285714284685,
2019-09-05T08:45:52.587Z,2019-09-05T08:45:56.502Z,ETC/BTC,ETC,BTC,hitbtc,kraken,46.864223307874916,0.03153373642408618,3.1533736424086186e-05,0.1,60,0.04029,0.00017950959919999648,0.44554380541076316,0.44554380541076316,
2019-09-05T08:46:07.717Z,2019-09-05T08:46:08.871Z,ETC/BTC,ETC,BTC,bitfinex,kraken,44.76512395159712,0.03009893302269286,3.009893302269286e-05,0.1,60,0.0402528,0.00021123586800000232,0.5247731039828343,0.5247731039828343,
2019-09-05T08:46:22.595Z,2019-09-05T08:46:26.506Z,ETC/ETH,ETC,ETH,binance,kraken,19.498964917967275,0.7953760081520412,0.0007953760081520412,0.1,42.73,1.74035017,0.008168933292109992,0.46938446255962346,0.46938446255962346,
2019-09-05T08:46:22.595Z,2019-09-05T08:46:29.869Z,ETC/ETH,ETC,ETH,okex,kraken,21.37177167873523,0.8722488191371663,0.0008722488191371664,0.1,42.73,1.7412474999999998,0.006763551495165388,0.3884313686116068,0.3884313686116068,
2019-09-05T08:46:52.595Z,2019-09-05T08:46:56.505Z,ETC/BTC,ETC,BTC,binance,kraken,42.67843134980266,0.02867261004576335,2.8672610045763348e-05,0.1,60,0.040260000000000004,0.0002450888519999958,0.6087651564828509,0.6087651564828509,
2019-09-05T08:46:52.596Z,2019-09-05T08:47:02.510Z,ETC/BTC,ETC,BTC,kucoin,kraken,42.321186080731586,0.028428421162725547,2.8428421162725547e-05,0.1,60,0.040254,0.0002510888520000018,0.62376124608735,0.62376124608735,
2019-09-05T08:46:52.597Z,2019-09-05T08:47:08.537Z,ETC/BTC,ETC,BTC,cointiger,kraken,43.92424673251185,0.029524165806224786,2.9524165806224786e-05,0.1,60,0.040260000000000004,0.0002245623599999927,0.5577803278688342,0.5577803278688342,
2019-09-05T08:46:52.598Z,2019-09-05T08:47:11.807Z,ETC/ETH,ETC,ETH,bittrex,kraken,21.61701540726262,0.8823583792760161,0.0008823583792760162,0.1,36.55,1.487471695,0.005198216714275006,0.3494665970282551,0.3494665970282551,
2019-09-05T08:47:52.569Z,2019-09-05T08:47:54.383Z,ETC/BTC,ETC,BTC,bitfinex,kraken,39.76105738258311,0.02667848905345099,2.667848905345099e-05,0.1,60,0.0401676,0.0002964358680000029,0.737997460639926,0.737997460639926,
2019-09-05T08:47:52.569Z,2019-09-05T08:47:56.519Z,ETC/BTC,ETC,BTC,poloniex,kraken,48.027693452708235,0.03232900650800758,3.232900650800758e-05,0.1,60,0.040278600000000005,0.00016490937599999284,0.4094218170442687,0.4094218170442687,
2019-09-05T08:47:52.570Z,2019-09-05T08:47:59.832Z,ETC/BTC,ETC,BTC,hitbtc,kraken,40.750806429858855,0.0273550150574774,2.7355015057477402e-05,0.1,60,0.040194,0.0002755095992000023,0.6854495675971595,0.6854495675971595,
2019-09-05T08:48:37.616Z,2019-09-05T08:48:41.521Z,ETC/ETH,ETC,ETH,okex,kraken,20.842941536182227,0.8506666175257144,0.0008506666175257144,0.1,58.81,2.3965075000000002,0.011557239621759141,0.48225343011691557,0.48225343011691557,
2019-09-05T08:48:52.617Z,2019-09-05T08:48:56.524Z,ETC/BTC,ETC,BTC,binance,kraken,39.35620231700024,0.02640175730969986,2.640175730969986e-05,0.1,60,0.0402,0.0003050888520000003,0.7589274925373142,0.7589274925373142,
2019-09-05T08:48:52.617Z,2019-09-05T08:48:59.830Z,ETC/BTC,ETC,BTC,okex,kraken,40.251349459194664,0.0270136198023098,2.70136198023098e-05,0.1,60,0.040206,0.0002847203076000032,0.7081537770482098,0.7081537770482098,
2019-09-05T08:48:52.617Z,2019-09-05T08:49:02.525Z,ETC/BTC,ETC,BTC,kucoin,kraken,42.67843134980266,0.02867261004576335,2.8672610045763348e-05,0.1,44.25,0.029691750000000003,4.77069602999973e-05,0.1606741276617151,0.1606741276617151,
2019-09-05T08:48:52.618Z,2019-09-05T08:49:08.548Z,ETC/BTC,ETC,BTC,cointiger,kraken,43.92424673251185,0.029524165806224786,2.9524165806224786e-05,0.1,60,0.040260000000000004,0.0002245623599999927,0.5577803278688342,0.5577803278688342,
2019-09-05T08:48:52.619Z,2019-09-05T08:49:12.569Z,ETC/ETH,ETC,ETH,bittrex,kraken,21.27771720413034,0.8685153867516512,0.0008685153867516513,0.1,50,2.0348450000000002,0.009301196551000146,0.4570960712486772,0.4570960712486772,
2019-09-05T08:49:17.560Z,2019-09-05T08:49:21.205Z,ETC/ETH,ETC,ETH,kucoin,kraken,24.450783521813374,0.9988030845063175,0.0009988030845063175,0.1,24.777,1.0107033840000001,0.0010751724586803846,0.10637863449365718,0.10637863449365718,
2019-09-05T08:49:52.602Z,2019-09-05T08:49:53.837Z,ETC/BTC,ETC,BTC,bitfinex,kraken,53.829106012917464,0.036294462668708026,3.629446266870803e-05,0.1,59.354,0.03993218412,9.073196118879884e-05,0.22721512280956305,0.22721512280956305,
2019-09-05T08:49:52.603Z,2019-09-05T08:49:56.527Z,ETC/BTC,ETC,BTC,poloniex,kraken,51.40166439238175,0.034635226538025594,3.463522653802559e-05,0.1,59.354,0.039885887999999994,0.00011672259108599928,0.2926413248866348,0.2926413248866348,
2019-09-05T08:50:22.620Z,2019-09-05T08:50:29.535Z,ETC/ETH,ETC,ETH,binance,kraken,32.7653310223606,1.3401796766090173,0.0013401796766090172,0.1,58.759,2.400246391,0.006680252523199925,0.27831528247467846,0.27831528247467846,
2019-09-05T08:50:22.620Z,2019-09-05T08:50:32.815Z,ETC/ETH,ETC,ETH,okex,kraken,40.80314926803812,1.6701708368399777,0.0016701708368399776,0.1,58.759,2.4014803299999996,0.004608800195700091,0.191914967535882,0.191914967535882,
