signal_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-18T00:04:26.043Z,DASH/ETH,DASH,ETH,binance,bittrex,0.01052392,0.00489448,0.00000046,0.1000,0.65156361,0.30082040,0.00115151,0.3828,0.0034
2019-09-18T00:05:35.679Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00021956,0.00000000,0.1000,752921.97570000,1.21959850,0.00602786,0.4942,1.0055
2019-09-18T00:05:35.680Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00407283,0.00000008,0.1000,75797.70540000,5.96796251,0.08385309,1.4051,1.5838
2019-09-18T00:05:35.681Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01639014,0.00001639,0.1000,84391.82460000,1383.19363243,28.45233636,2.0570,2.001
2019-09-18T00:05:35.682Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.25219620,0.00001639,0.1000,84506.69830000,1385.08110589,25.41804214,1.8351,1.4046
2019-09-18T00:05:35.679Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000164,0.00000000,0.1000,283470.00000000,0.46038637,0.00424195,0.9214,0.3226
2019-09-18T00:05:35.680Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007861,0.00000008,0.1000,16877.76176116,1.32668659,0.01975134,1.4888,1.644
2019-09-18T00:05:35.681Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008008,0.00000008,0.1000,66600.53390000,5.24366841,0.07387873,1.4089,0.7884
2019-09-18T00:05:35.682Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01639014,0.00001639,0.1000,84391.82460000,1383.19363243,25.76734693,1.8629,1.6071
2019-09-18T00:05:35.684Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01676534,0.00001639,0.1000,84714.93160000,1388.50737660,27.53833817,1.9833,0.002
2019-09-18T00:06:06.073Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000161,0.00000000,0.1000,13507.00590000,0.02174628,0.00020436,0.9398,0.4371
2019-09-18T00:07:35.885Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022043,0.00000000,0.1000,681433.26090000,1.10392188,0.00973087,0.8815,0.3789
2019-09-18T00:07:35.886Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007877,0.00000008,0.1000,16161.13176116,1.27301731,0.01768874,1.3895,1.4741
2019-09-18T00:07:35.885Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000164,0.00000000,0.1000,89454.00000000,0.14627708,0.00022884,0.1564,-0.3059
2019-09-18T00:07:35.887Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00407709,0.00000008,0.1000,110441.14650000,8.72286101,0.10414937,1.1940,1.4139
2019-09-18T00:07:35.887Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01642229,0.00001642,0.1000,147114.73490000,2415.96031275,42.40273508,1.7551,1.7225
2019-09-18T00:07:35.888Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01642229,0.00001642,0.1000,147145.86190000,2416.47241416,37.89959482,1.5684,1.3899
2019-09-18T00:07:35.887Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008015,0.00000008,0.1000,110441.14650000,8.72286101,0.10242912,1.1743,0.6098
2019-09-18T00:07:35.888Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.25161838,0.00001642,0.1000,147114.73490000,2415.96031275,38.89266028,1.6098,1.1328
2019-09-18T00:07:35.888Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01675555,0.00001642,0.1000,147145.86190000,2416.47241416,41.68990644,1.7252,-0.2622
2019-09-18T00:08:06.333Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000162,0.00000000,0.1000,75736.79190000,0.12269360,0.00038777,0.3160,-0.186
2019-09-18T00:08:06.341Z,XMR/BTC,XMR,BTC,binance,kraken,0.10000000,0.00072667,0.00000001,0.1000,13.59100000,0.09826229,0.00014441,0.1470,-0.2402
2019-09-18T00:09:05.721Z,XMR/BTC,XMR,BTC,binance,bittrex,0.03128508,0.00022717,0.00000001,0.1000,3.54400000,0.02561808,0.00002631,0.1027,-0.3915
2019-09-18T00:09:35.919Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022043,0.00000000,0.1000,69381.56370000,0.11239813,0.00099077,0.8815,0.3789
2019-09-18T00:09:35.920Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007875,0.00000008,0.1000,12791.63000000,1.00727882,0.01409813,1.3996,1.5644
2019-09-18T00:09:35.921Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00407311,0.00000008,0.1000,69460.48070000,5.48142587,0.06478531,1.1819,1.4155
2019-09-18T00:09:35.922Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01644499,0.00001644,0.1000,35773.15970000,588.28936468,10.11733389,1.7198,1.8986
2019-09-18T00:09:35.923Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01644499,0.00001644,0.1000,35773.15970000,588.28936468,8.95134420,1.5216,1.4444
2019-09-18T00:09:35.920Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000164,0.00000000,0.1000,332516.00000000,0.54172407,0.00343885,0.6348,-0.2936
2019-09-18T00:09:35.924Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.25448998,0.00001644,0.1000,35773.15970000,588.28936468,9.40628143,1.5989,1.2503
2019-09-18T00:09:35.922Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008015,0.00000008,0.1000,69460.48070000,5.48142587,0.06902311,1.2592,0.695
2019-09-18T00:09:35.924Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01677320,0.00001644,0.1000,35773.15970000,588.28936468,9.95259907,1.6918,-0.1476
2019-09-18T00:10:05.908Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000162,0.00000000,0.1000,69381.56370000,0.11239813,0.00035523,0.3160,-0.186
2019-09-18T00:10:26.105Z,DASH/ETH,DASH,ETH,binance,kucoin,0.00100000,0.00045327,0.00000045,0.1000,0.15505032,0.07027966,0.00022964,0.3268,0.1059
2019-09-18T00:11:36.192Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022043,0.00000000,0.1000,69330.53530000,0.11231547,0.00099004,0.8815,0.3789
2019-09-18T00:11:36.193Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007876,0.00000008,0.1000,20495.46984782,1.61422050,0.02411011,1.4936,1.4743
2019-09-18T00:11:36.193Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00407535,0.00000008,0.1000,94003.65150000,7.41974915,0.09028289,1.2168,1.4394
2019-09-18T00:11:36.196Z,XMR/BTC,XMR,BTC,binance,bittrex,0.03128508,0.00022715,0.00000001,0.1000,0.43260179,0.00312512,0.00000486,0.1555,-0.3455
2019-09-18T00:11:36.192Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000165,0.00000000,0.1000,356901.00000000,0.58230963,0.00310328,0.5329,-0.2382
2019-09-18T00:11:36.194Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01645132,0.00001645,0.1000,92478.70980000,1521.39679312,26.05340314,1.7125,1.8042
2019-09-18T00:11:36.194Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01645132,0.00001645,0.1000,92478.70980000,1521.39679312,24.83575890,1.6324,1.411
2019-09-18T00:11:36.195Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.25598048,0.00001645,0.1000,92478.70980000,1521.39679312,24.75347402,1.6270,1.1321
2019-09-18T00:11:36.194Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008021,0.00000008,0.1000,94003.65150000,7.41974915,0.09775512,1.3175,0.7568
2019-09-18T00:11:36.195Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01677954,0.00001645,0.1000,92478.70980000,1521.39679312,25.72819743,1.6911,-0.2551
2019-09-18T00:12:06.052Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000162,0.00000000,0.1000,10199.53530000,0.01652325,0.00005222,0.3160,-0.186
2019-09-18T00:13:35.693Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022043,0.00000000,0.1000,10199.53530000,0.01652325,0.00014565,0.8815,0.3789
2019-09-18T00:13:35.694Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007892,0.00000008,0.1000,26997.57021349,2.13057321,0.02837655,1.3319,1.5501
2019-09-18T00:13:35.694Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00407980,0.00000008,0.1000,71795.50020000,5.66590133,0.07618364,1.3446,1.5151
2019-09-18T00:13:35.693Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000165,0.00000000,0.1000,356575.00000000,0.58264853,0.00304481,0.5226,-0.0967
2019-09-18T00:13:35.695Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01646151,0.00001646,0.1000,28239.07640000,464.85777864,8.36675656,1.7999,1.8649
2019-09-18T00:13:35.695Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01646151,0.00001646,0.1000,28239.07640000,464.85777864,7.47605913,1.6082,1.5322
2019-09-18T00:13:35.695Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.25708749,0.00001646,0.1000,28239.07640000,464.85777864,7.50256125,1.6139,1.2346
2019-09-18T00:13:35.694Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008026,0.00000008,0.1000,71795.50020000,5.66590133,0.07935092,1.4005,0.749
2019-09-18T00:13:35.696Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01679705,0.00001647,0.1000,31532.20600000,519.20891551,8.86068909,1.7066,-0.1745
2019-09-18T00:14:05.948Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000162,0.00000000,0.1000,10199.53530000,0.01652325,0.00005222,0.3160,-0.186
2019-09-18T00:15:36.057Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022043,0.00000000,0.1000,10128.07130000,0.01640748,0.00014463,0.8815,0.3789
2019-09-18T00:15:36.059Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007879,0.00000008,0.1000,15109.31888458,1.19044919,0.01850758,1.5547,1.5372
2019-09-18T00:15:36.059Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00407884,0.00000008,0.1000,71374.53290000,5.63345012,0.07360901,1.3066,1.4895
2019-09-18T00:15:36.060Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01650155,0.00001650,0.1000,19841.93930000,327.42284619,5.31823992,1.6243,1.9738
2019-09-18T00:15:36.058Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000165,0.00000000,0.1000,524182.00000000,0.85652113,0.00422509,0.4933,-0.0967
2019-09-18T00:15:36.061Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01650155,0.00001650,0.1000,19841.93930000,327.42284619,4.56904076,1.3955,1.4592
2019-09-18T00:15:36.061Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.25778391,0.00001650,0.1000,20050.17260000,330.86327678,4.62250759,1.3971,1.2486
2019-09-18T00:15:36.060Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008026,0.00000008,0.1000,71374.53290000,5.63345012,0.07811453,1.3866,0.7361
2019-09-18T00:15:36.061Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01680903,0.00001650,0.1000,19841.93930000,327.42284619,5.10647035,1.5596,-0.1166
2019-09-18T00:16:05.837Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000162,0.00000000,0.1000,10128.07130000,0.01640748,0.00005186,0.3160,-0.186
2019-09-18T00:16:25.935Z,XMR/BTC,XMR,BTC,binance,kraken,0.10000000,0.00072500,0.00000001,0.1000,2.86700000,0.02068541,0.00002562,0.1238,-0.3771
2019-09-18T00:16:56.446Z,ONT/USDT,ONT,USDT,hitbtc2,kucoin,0.10000000,0.07956370,0.00007956,0.1000,1.90000000,1.51171030,0.00213289,0.1411,-0.4269
2019-09-18T00:17:06.106Z,ONT/USDT,ONT,USDT,hitbtc2,binance,0.10000000,0.07956370,0.00007956,0.1000,1.90000000,1.51171030,0.00222780,0.1474,-0.0757
2019-09-18T00:17:35.697Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022043,0.00000000,0.1000,19964.60780000,0.03234266,0.00028509,0.8815,1.0055
2019-09-18T00:17:35.699Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007877,0.00000008,0.1000,12791.63000000,1.00756468,0.01578154,1.5663,1.7297
2019-09-18T00:17:35.699Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00408377,0.00000008,0.1000,58952.17270000,4.64901198,0.07047207,1.5159,1.758
2019-09-18T00:17:35.698Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000165,0.00000000,0.1000,454759.00000000,0.74249654,0.00534558,0.7199,0.6446
2019-09-18T00:17:35.700Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01650390,0.00001650,0.1000,97721.80560000,1612.79076758,29.62604779,1.8369,2.1387
2019-09-18T00:17:35.700Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01650394,0.00001650,0.1000,97930.03890000,1616.23119817,26.59030246,1.6452,1.745
2019-09-18T00:17:35.700Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.26396806,0.00001650,0.1000,97930.03890000,1616.23119817,26.85735170,1.6617,1.5428
2019-09-18T00:17:35.699Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008031,0.00000008,0.1000,58952.17270000,4.64901198,0.07126399,1.5329,0.9223
2019-09-18T00:17:35.701Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01683449,0.00001650,0.1000,97930.03890000,1616.23119817,27.45739336,1.6989,0.0062
2019-09-18T00:18:06.418Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000163,0.00000000,0.1000,248802.12610000,0.40544198,0.00125542,0.3096,0.4294
2019-09-18T00:19:36.228Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022096,0.00000000,0.1000,241996.95650000,0.39441760,0.00202086,0.5124,0.994
2019-09-18T00:19:36.229Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007899,0.00000008,0.1000,15287.64872390,1.20750006,0.02008291,1.6632,1.5829
2019-09-18T00:19:36.229Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00409259,0.00000008,0.1000,85566.24290000,6.76659175,0.09830739,1.4528,1.5855
2019-09-18T00:19:36.230Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01652841,0.00001653,0.1000,6616.00370000,109.35200717,2.17401580,1.9881,2.1297
2019-09-18T00:19:36.228Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000165,0.00000000,0.1000,380408.00000000,0.62314795,0.00434908,0.6979,0.3033
2019-09-18T00:19:36.230Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01652841,0.00001653,0.1000,6616.00370000,109.35200717,2.00080892,1.8297,1.7365
2019-09-18T00:19:36.230Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.27052770,0.00001653,0.1000,6616.00370000,109.35200717,1.97432294,1.8055,1.4879
2019-09-18T00:19:36.229Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008051,0.00000008,0.1000,85566.24290000,6.76659175,0.10154268,1.5006,0.7881
2019-09-18T00:19:36.231Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01687879,0.00001653,0.1000,6616.00370000,109.35200717,1.98542300,1.8156,-0.0336
2019-09-18T00:20:06.217Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000163,0.00000000,0.1000,179488.84360000,0.29256315,0.00083317,0.2848,0.4294
2019-09-18T00:21:35.675Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022108,0.00000000,0.1000,204342.04000000,0.33282533,0.00210785,0.6333,0.994
2019-09-18T00:21:35.676Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007910,0.00000008,0.1000,21485.21913537,1.69949772,0.02698976,1.5881,1.747
2019-09-18T00:21:35.676Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00409846,0.00000008,0.1000,79437.60250000,6.28354885,0.09880727,1.5725,1.6991
2019-09-18T00:21:35.677Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01654786,0.00001655,0.1000,16699.55410000,276.34190582,5.61761897,2.0329,2.0449
2019-09-18T00:21:35.677Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01654786,0.00001655,0.1000,16699.55410000,276.34190582,5.10306048,1.8466,1.5918
2019-09-18T00:21:35.675Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000166,0.00000000,0.1000,427617.00000000,0.70055688,0.00578161,0.8253,0.4818
2019-09-18T00:21:35.677Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.27342618,0.00001655,0.1000,16730.68110000,276.85817824,5.02545966,1.8152,1.3976
2019-09-18T00:21:35.676Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008064,0.00000008,0.1000,79437.60250000,6.28354885,0.10338626,1.6453,0.9674
2019-09-18T00:21:35.678Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01691558,0.00001655,0.1000,16699.55410000,276.34190582,5.29936115,1.9177,-0.0491
2019-09-18T00:22:05.709Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000163,0.00000000,0.1000,204342.04000000,0.33282533,0.00119681,0.3596,0.4294
2019-09-18T00:23:36.191Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022108,0.00000000,0.1000,204271.93320000,0.33271175,0.00210766,0.6335,0.994
2019-09-18T00:23:36.192Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007898,0.00000008,0.1000,44682.68182941,3.52925286,0.06410211,1.8163,1.7983
2019-09-18T00:23:36.192Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00409633,0.00000008,0.1000,87442.46740000,6.91526882,0.10657145,1.5411,1.7378
2019-09-18T00:23:36.191Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000166,0.00000000,0.1000,376339.00000000,0.61654952,0.00578901,0.9389,0.6049
2019-09-18T00:23:36.193Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01659077,0.00001659,0.1000,24783.28070000,411.17383315,7.42227815,1.8051,2.1052
2019-09-18T00:23:36.197Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01659077,0.00001659,0.1000,24783.28070000,411.17383315,7.03047902,1.7099,1.6521
2019-09-18T00:23:36.198Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.27590496,0.00001659,0.1000,24783.28070000,411.17383315,6.83712636,1.6628,1.4718
2019-09-18T00:23:36.193Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008072,0.00000008,0.1000,87442.46740000,6.91526882,0.12174871,1.7606,1.1235
2019-09-18T00:23:36.198Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01692183,0.00001655,0.1000,80901.14580000,1338.56727780,26.35176317,1.9687,-0.0328
2019-09-18T00:24:05.690Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000163,0.00000000,0.1000,204271.93320000,0.33271175,0.00119578,0.3594,0.4294
2019-09-18T00:25:35.757Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022110,0.00000000,0.1000,204271.93320000,0.33271175,0.00214574,0.6449,0.994
2019-09-18T00:25:35.758Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007908,0.00000008,0.1000,21279.86086998,1.68283690,0.02756082,1.6378,1.8236
2019-09-18T00:25:35.757Z,TRX/BTC,TRX,BTC,kucoin,hitbtc2,1.00000000,0.00000166,0.00000000,0.1000,508587.00000000,0.83320887,0.00752778,0.9035,0.5864
2019-09-18T00:25:35.758Z,TRX/ETH,TRX,ETH,kucoin,bittrex,50.83367222,0.00409561,0.00000008,0.1000,87442.46740000,6.91505513,0.10556142,1.5265,1.7125
2019-09-18T00:25:35.759Z,TRX/USDT,TRX,USDT,kucoin,binance,1.00000000,0.01654681,0.00001655,0.1000,16699.55410000,276.32432333,5.63298778,2.0385,2.0449
2019-09-18T00:25:35.759Z,TRX/USDT,TRX,USDT,kucoin,gateio,1.00000000,0.01654688,0.00001655,0.1000,16730.68110000,276.84059575,5.20183676,1.8790,1.6521
2019-09-18T00:25:35.759Z,TRX/USDT,TRX,USDT,kucoin,bittrex,134.46559339,2.27455195,0.00001655,0.1000,16730.68110000,276.84059575,5.18278094,1.8721,1.4247
2019-09-18T00:25:35.758Z,TRX/ETH,TRX,ETH,kucoin,hitbtc2,1.00000000,0.00008069,0.00000008,0.1000,87442.46740000,6.91505513,0.12005489,1.7361,1.1223
2019-09-18T00:25:35.760Z,TRX/USDT,TRX,USDT,kucoin,hitbtc2,1.00000000,0.01692480,0.00001658,0.1000,24783.28070000,410.91302925,7.28918983,1.7739,-0.0003
2019-09-18T00:26:05.990Z,TRX/BTC,TRX,BTC,kucoin,exmo,1.00000000,0.00000163,0.00000000,0.1000,213421.14800000,0.34753348,0.00210359,0.6053,0.4294
2019-09-18T00:27:36.326Z,TRX/BTC,TRX,BTC,kucoin,bittrex,134.40860215,0.00022172,0.00000000,0.1000,872666.13550000,1.42938184,0.00513183,0.3590,0.3713
2019-09-18T00:27:36.327Z,TRX/ETH,TRX,ETH,kucoin,gateio,1.00000000,0.00007900,0.00000008,0.1000,22277.19336724,1.75987610,0.03231597,1.8363,1.8354
