BTC | ETC/BTC > ETC/ETH > ETH/BTC | cointiger > kraken > exmo | profit: 1.0805104063381776 %
BTC | ETC/BTC > ETC/ETH > ETH/BTC | cointiger > kraken > cointiger | profit: 1.0327605342832271 %
BTC | ETC/BTC > ETC/ETH > ETH/BTC | cointiger > kraken > coss | profit: 1.1103540763725306 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | cointiger > bittrex > kraken | profit: 0.6256422741349041 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | cointiger > poloniex > kraken | profit: 0.3841658233410925 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | cointiger > hitbtc > kraken | profit: 0.7130447432760576 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | cointiger > binance > kraken | profit: 1.1262935213850938 %
BTC | ETH/BTC > TRX/ETH > TRX/BTC | cointiger > binance > livecoin | profit: 0.08972367412283688 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | cointiger > kucoin > kraken | profit: 1.0247932796045376 %
BTC | XRP/BTC > TRX/XRP > TRX/BTC | cointiger > binance > livecoin | profit: 0.06336134225949763 %
BTC | BTC/USDT > ETC/USDT > ETC/BTC | cointiger > bittrex > kraken | profit: 0.7696983418861549 %
BTC | BTC/USDT > ETC/USDT > ETC/BTC | cointiger > poloniex > kraken | profit: 1.0804612390801083 %
BTC | BTC/USDT > ETC/USDT > ETC/BTC | cointiger > hitbtc > kraken | profit: 0.8754278162032278 %
BTC | BTC/USDT > TRX/USDT > TRX/BTC | cointiger > binance > livecoin | profit: 0.18446958730928031 %
BTC | BTC/USDT > ETC/USDT > ETC/BTC | cointiger > binance > kraken | profit: 1.3342935423810616 %
BTC | BTC/USDT > ETC/USDT > ETC/BTC | cointiger > kucoin > kraken | profit: 1.2956894363560423 %
BTC | BTC/USDT > TRX/USDT > TRX/BTC | cointiger > kucoin > livecoin | profit: 0.1907708936548005 %
BTC | BTC/USDT > ETC/USDT > ETC/BTC | cointiger > gateio > kraken | profit: 1.0767057720861715 %
BTC | BTC/USDT > ETC/USDT > ETC/BTC | cointiger > cointiger > kraken | profit: 1.0492192836261864 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | coss > bittrex > kraken | profit: 0.5307926403209535 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | coss > poloniex > kraken | profit: 0.28954380499787646 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | coss > hitbtc > kraken | profit: 0.6181127239785695 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | coss > binance > kraken | profit: 1.0309719741860732 %
BTC | ETH/BTC > ETC/ETH > ETC/BTC | coss > kucoin > kraken | profit: 0.9295674064359787 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > bittrex > kraken | profit: 0.9912078804044455 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > poloniex > kraken | profit: 1.1095162836256947 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > hitbtc > kraken | profit: 1.1982591759312697 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > binance > kraken | profit: 1.2904284035283382 %
ETH | ETH/BTC > TRX/BTC > TRX/ETH | bittrex > binance > bittrex | profit: 0.05192995590519445 %
ETH | ETH/BTC > XLM/BTC > XLM/ETH | bittrex > binance > coss | profit: 0.15371609114640705 %
ETH | ETH/BTC > BTC/USDC > USDC/ETH | bittrex > binance > exmo | profit: 0.1290387468914247 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > kucoin > kraken | profit: 1.3853288673667663 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > gateio > kraken | profit: 0.9302887077083852 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > livecoin > kraken | profit: 0.6290459071333032 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > exmo > kraken | profit: 0.9790480611335539 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | bittrex > cointiger > kraken | profit: 1.3471698659402023 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > bittrex | profit: 0.5149042429327153 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > kraken | profit: 0.6293037325315254 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > poloniex | profit: 0.5946241218543378 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > hitbtc | profit: 0.564002432250831 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > binance | profit: 0.593674331941699 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > kucoin | profit: 0.5402775127740398 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > gateio | profit: 0.5165637849569009 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > livecoin | profit: 0.32135153184344745 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > exmo | profit: 0.41590511481408043 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > cointiger | profit: 0.5047111154462556 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | bittrex > kraken > coss | profit: 0.5106371007714614 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | bittrex > bittrex > kraken | profit: 0.7352437070961457 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | bittrex > poloniex > kraken | profit: 1.0459003499070434 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | bittrex > hitbtc > kraken | profit: 0.8409370309584432 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | bittrex > binance > kraken | profit: 1.2996458642282818 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | bittrex > kucoin > kraken | profit: 1.2610549575121155 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | bittrex > gateio > kraken | profit: 1.0421461669621976 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | bittrex > cointiger > kraken | profit: 1.0146690765349575 %
ETH | BCH/ETH > ETC/BCH > ETC/ETH | bittrex > hitbtc > kraken | profit: 0.44554397177533644 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > bittrex > kraken | profit: 0.8068002209839875 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > poloniex > kraken | profit: 0.9248925957391378 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > hitbtc > kraken | profit: 1.0134734455322558 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > binance > kraken | profit: 1.1054743742061959 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > kucoin > kraken | profit: 1.2002015519459377 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > gateio > kraken | profit: 0.7459922853182377 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > livecoin > kraken | profit: 0.4452995472776564 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > exmo > kraken | profit: 0.794662605267817 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kraken > cointiger > kraken | profit: 1.1621122279921678 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > bittrex > kraken | profit: 0.9062310779564058 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > poloniex > kraken | profit: 1.0244399332068923 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > hitbtc > kraken | profit: 1.1131081547823385 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > binance > kraken | profit: 1.2051998286357843 %
ETH | ETH/BTC > XLM/BTC > XLM/ETH | poloniex > binance > coss | profit: 0.06944397751060194 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > kucoin > kraken | profit: 1.3000204405926752 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > gateio > kraken | profit: 0.845363164341336 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > livecoin > kraken | profit: 0.5443738378110652 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > exmo > kraken | profit: 0.8940814902945959 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | poloniex > cointiger > kraken | profit: 1.261893547207933 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | poloniex > bittrex > kraken | profit: 0.2975688010498203 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | poloniex > poloniex > kraken | profit: 0.6068757015863042 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | poloniex > hitbtc > kraken | profit: 0.4028029081187725 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | poloniex > binance > kraken | profit: 0.8595187413410059 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | poloniex > kucoin > kraken | profit: 0.8210955045569222 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | poloniex > gateio > kraken | profit: 0.603137829831141 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | poloniex > cointiger > kraken | profit: 0.5757801219807277 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > bittrex | profit: 0.27369353580166944 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > kraken | profit: 0.38781849515056876 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > poloniex | profit: 0.3532221068917636 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > hitbtc | profit: 0.322673901707887 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > binance | profit: 0.35227459623808954 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > kucoin | profit: 0.29900591612209837 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > gateio | profit: 0.2753490953387967 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > livecoin | profit: 0.08060530295730928 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > exmo | profit: 0.17493198090542705 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > cointiger | profit: 0.26352486927955 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | poloniex > kraken > coss | profit: 0.2694366337176035 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | poloniex > poloniex > kraken | profit: 0.515324235591109 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | poloniex > binance > kraken | profit: 0.9285391512747765 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > bittrex > kraken | profit: 0.9746843769551816 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > poloniex > kraken | profit: 1.0929734233497186 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > hitbtc > kraken | profit: 1.1817017961390235 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > binance > kraken | profit: 1.2738559436258186 %
ETH | ETH/BTC > XLM/BTC > XLM/ETH | hitbtc > binance > coss | profit: 0.13732961248135211 %
ETH | ETH/BTC > BTC/USDC > USDC/ETH | hitbtc > binance > exmo | profit: 0.1126563057677572 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > kucoin > kraken | profit: 1.3687408804874508 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > gateio > kraken | profit: 0.9137751714451952 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > livecoin > kraken | profit: 0.6125816581947845 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > exmo > kraken | profit: 0.962526547192283 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | hitbtc > cointiger > kraken | profit: 1.3305881223805187 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | hitbtc > bittrex > kraken | profit: 0.8457224417401648 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | hitbtc > poloniex > kraken | profit: 1.1567197890705643 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | hitbtc > hitbtc > kraken | profit: 0.9515316819813648 %
ETH | ETH/USDT > XLM/USDT > XLM/ETH | hitbtc > binance > coss | profit: 0.10523206250000783 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | hitbtc > binance > kraken | profit: 1.4107435921248168 %
ETH | ETH/USDT > USDC/USDT > USDC/ETH | hitbtc > binance > exmo | profit: 0.10606892105373333 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | hitbtc > kucoin > kraken | profit: 1.372110361844605 %
ETH | ETH/USDT > USDT/USDC > USDC/ETH | hitbtc > kucoin > exmo | profit: 0.05596583355874429 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | hitbtc > gateio > kraken | profit: 1.1529614888241326 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | hitbtc > cointiger > kraken | profit: 1.1254542636191331 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > bittrex | profit: 0.5518086169993524 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > kraken | profit: 0.6662501087429007 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > poloniex | profit: 0.6315577653338522 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > hitbtc | profit: 0.6009248328773964 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > binance | profit: 0.6306076267027549 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > kucoin | profit: 0.5771912027192343 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > gateio | profit: 0.5534687683298074 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > livecoin | profit: 0.3581848424025935 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > exmo | profit: 0.45277314102879984 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > cointiger | profit: 0.5416117470729915 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | hitbtc > kraken > coss | profit: 0.5475399081429799 %
ETH | ADA/ETH > ADA/USDT > ETH/USDT | hitbtc > binance > poloniex | profit: 0.05961761534035759 %
ETH | ADA/ETH > ADA/USDC > USDC/ETH | hitbtc > binance > exmo | profit: 0.21011723595511 %
ETH | BNB/ETH > ETC/BNB > ETC/ETH | hitbtc > binance > kraken | profit: 1.3819351747524564 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | hitbtc > poloniex > kraken | profit: 0.3915742903691779 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | hitbtc > binance > kraken | profit: 0.8042804744383574 %
ETH | BCH/ETH > ETC/BCH > ETC/ETH | hitbtc > hitbtc > kraken | profit: 0.7321591530048153 %
ETH | ETH/BCH > ETC/BCH > ETC/ETH | hitbtc > hitbtc > kraken | profit: 0.9899689413421129 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > bittrex > kraken | profit: 1.0341142458369603 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > poloniex > kraken | profit: 1.1524729126770836 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > hitbtc > kraken | profit: 1.2412535076207973 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > binance > kraken | profit: 1.333461893543074 %
ETH | ETH/BTC > TRX/BTC > TRX/ETH | binance > binance > bittrex | profit: 0.09443726677919528 %
ETH | ETH/BTC > XLM/BTC > XLM/ETH | binance > binance > coss | profit: 0.1962666461127185 %
ETH | ETH/BTC > BTC/USDC > USDC/ETH | binance > binance > exmo | profit: 0.1715788176267381 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > kucoin > kraken | profit: 1.4284026760791875 %
ETH | ETH/BTC > BTC/USDC > USDC/ETH | binance > kucoin > exmo | profit: 0.07233647388575548 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > gateio > kraken | profit: 0.9731691914791156 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > livecoin > kraken | profit: 0.6717984071521954 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > exmo > kraken | profit: 1.0219492604366422 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | binance > cointiger > kraken | profit: 1.3902274627061217 %
ETH | EOS/ETH > EOS/USDC > USDC/ETH | binance > binance > exmo | profit: 0.08523753541604151 %
ETH | BNB/ETH > ETC/BNB > ETC/ETH | binance > binance > kraken | profit: 1.3726279878758163 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | binance > bittrex > kraken | profit: 0.9886858737667694 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | binance > poloniex > kraken | profit: 1.3001241049249614 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | binance > hitbtc > kraken | profit: 1.0946451139460862 %
ETH | ETH/USDT > XLM/USDT > XLM/ETH | binance > binance > coss | profit: 0.24714574205881945 %
ETH | ETH/USDT > TRX/USDT > TRX/ETH | binance > binance > bittrex | profit: 0.05025422310811223 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | binance > binance > kraken | profit: 1.5545080235480668 %
ETH | ETH/USDT > USDC/USDT > USDC/ETH | binance > binance > exmo | profit: 0.2479837869809245 %
ETH | ETH/USDT > XLM/USDT > XLM/ETH | binance > kucoin > coss | profit: 0.057847112386724575 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | binance > kucoin > kraken | profit: 1.5158200250629221 %
ETH | ETH/USDT > TRX/USDT > TRX/ETH | binance > kucoin > bittrex | profit: 0.056547087704828414 %
ETH | ETH/USDT > USDT/USDC > USDC/ETH | binance > kucoin > exmo | profit: 0.19780967109551284 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | binance > gateio > kraken | profit: 1.296360476743061 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | binance > cointiger > kraken | profit: 1.268814256058377 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > bittrex | profit: 0.8633303449440604 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > kraken | profit: 0.9781263903425668 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > poloniex | profit: 0.9433265658358181 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > hitbtc | profit: 0.9125987288303463 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > binance | profit: 0.9423734835597202 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > kucoin | profit: 0.8887915690004746 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > gateio | profit: 0.8649956396251781 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > livecoin | profit: 0.6691067003532822 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > exmo | profit: 0.7639880450284551 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > cointiger | profit: 0.853101883874956 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | binance > kraken > coss | profit: 0.8590484111086738 %
ETH | TRX/ETH > TRX/USDC > USDC/ETH | binance > binance > exmo | profit: 0.14373886578475492 %
ETH | TRX/ETH > TRX/BTC > ETH/BTC | binance > livecoin > kraken | profit: 0.10346535824406544 %
ETH | TRX/ETH > TRX/BTC > ETH/BTC | binance > livecoin > poloniex | profit: 0.06896696585442896 %
ETH | TRX/ETH > TRX/BTC > ETH/BTC | binance > livecoin > binance | profit: 0.0680221390684892 %
ETH | LTC/ETH > LTC/USDC > USDC/ETH | binance > binance > exmo | profit: 0.09424979521010357 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | binance > poloniex > kraken | profit: 0.8347916543963692 %
ETH | ETH/USDC > XLM/USDC > XLM/ETH | binance > binance > coss | profit: 0.05699381761779421 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | binance > binance > kraken | profit: 1.2493198892533002 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > bittrex | profit: 0.7620940387341619 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > kraken | profit: 0.8767748635905264 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > poloniex | profit: 0.8420099675922472 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > hitbtc | profit: 0.8113129720502315 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > binance | profit: 0.8410578419227903 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > kucoin | profit: 0.7875297074151177 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > gateio | profit: 0.7637576619626003 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > livecoin | profit: 0.5680653359947883 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > exmo | profit: 0.6628514484697945 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > cointiger | profit: 0.7518758439492643 %
ETH | ETC/ETH > ETC/BTC > ETH/BTC | kucoin > kraken > coss | profit: 0.7578164026664922 %
ETH | EOS/ETH > EOS/USDC > USDC/ETH | kucoin > binance > exmo | profit: 0.10124007832530424 %
ETH | LTC/ETH > LTC/USDC > USDC/ETH | kucoin > binance > exmo | profit: 0.11257392494222529 %
ETH | TRX/ETH > TRX/USDC > USDC/ETH | kucoin > binance > exmo | profit: 0.05283339535172615 %
ETH | BCH/ETH > ETC/BCH > ETC/ETH | kucoin > hitbtc > kraken | profit: 1.0894383266039256 %
ETH | BCH/ETH > BCH/USDC > USDC/ETH | kucoin > binance > exmo | profit: 0.057415861665518264 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | kucoin > poloniex > kraken | profit: 0.9184812396791528 %
ETH | ETH/USDC > XLM/USDC > XLM/ETH | kucoin > binance > coss | profit: 0.1400378560875737 %
ETH | ETH/USDC > ETC/USDC > ETC/ETH | kucoin > binance > kraken | profit: 1.333353519438603 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | kucoin > bittrex > kraken | profit: 1.0278071134522264 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | kucoin > poloniex > kraken | profit: 1.339365990300422 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | kucoin > hitbtc > kraken | profit: 1.1338074003765115 %
ETH | ETH/USDT > USDT/USDC > USDC/ETH | kucoin > hitbtc > exmo | profit: 0.0745506852978366 %
ETH | ETH/USDT > XLM/USDT > XLM/ETH | kucoin > binance > coss | profit: 0.28597972214706147 %
ETH | ETH/USDT > TRX/USDT > TRX/ETH | kucoin > binance > bittrex | profit: 0.08901193088684067 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | kucoin > binance > kraken | profit: 1.5938484527768821 %
ETH | ETH/USDT > USDC/USDT > USDC/ETH | kucoin > binance > exmo | profit: 0.28681809171297346 %
ETH | ETH/USDT > XLM/USDT > XLM/ETH | kucoin > kucoin > coss | profit: 0.09660776151713435 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | kucoin > kucoin > kraken | profit: 1.5551454672419425 %
ETH | ETH/USDT > TRX/USDT > TRX/ETH | kucoin > kucoin > bittrex | profit: 0.09530723322856716 %
ETH | ETH/USDT > USDT/USDC > USDC/ETH | kucoin > kucoin > exmo | profit: 0.23662453925805949 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | kucoin > gateio > kraken | profit: 1.3356009041551857 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | kucoin > cointiger > kraken | profit: 1.3080440125493453 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > bittrex > kraken | profit: 1.0639336526741374 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > poloniex > kraken | profit: 1.1823272521235708 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > hitbtc > kraken | profit: 1.271134049946383 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > binance > kraken | profit: 1.3633696504327162 %
ETH | ETH/BTC > TRX/BTC > TRX/ETH | kucoin > binance > bittrex | profit: 0.12397933550795415 %
ETH | ETH/BTC > XLM/BTC > XLM/ETH | kucoin > binance > coss | profit: 0.22583876896439392 %
ETH | ETH/BTC > BTC/USDC > USDC/ETH | kucoin > binance > exmo | profit: 0.2011436540642535 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > kucoin > kraken | profit: 1.458338453977774 %
ETH | ETH/BTC > XLM/BTC > XLM/ETH | kucoin > kucoin > coss | profit: 0.056251901335016896 %
ETH | ETH/BTC > BTC/USDC > USDC/ETH | kucoin > kucoin > exmo | profit: 0.10187201974306959 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > gateio > kraken | profit: 1.0029706108733052 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > livecoin > kraken | profit: 0.7015108793814164 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > exmo > kraken | profit: 1.0517650768761655 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | kucoin > cointiger > kraken | profit: 1.4201519734972976 %
ETH | XRP/ETH > XRP/USDC > USDC/ETH | kucoin > binance > exmo | profit: 0.09692076957607298 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | gateio > bittrex > kraken | profit: 0.8708466355664655 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | gateio > poloniex > kraken | profit: 1.1819214632048727 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | gateio > hitbtc > kraken | profit: 0.9766822365872656 %
ETH | ETH/USDT > XLM/USDT > XLM/ETH | gateio > binance > coss | profit: 0.1301717742941264 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | gateio > binance > kraken | profit: 1.4360085524661201 %
ETH | ETH/USDT > USDC/USDT > USDC/ETH | gateio > binance > exmo | profit: 0.13100884133858415 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | gateio > kucoin > kraken | profit: 1.3973656972980564 %
ETH | ETH/USDT > USDT/USDC > USDC/ETH | gateio > kucoin > exmo | profit: 0.08089327141347269 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | gateio > gateio > kraken | profit: 1.1781622266344982 %
ETH | ETH/USDT > ETC/USDT > ETC/ETH | gateio > cointiger > kraken | profit: 1.1506481484183695 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > bittrex > kraken | profit: 0.8495682351144893 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > poloniex > kraken | profit: 0.9677107114137868 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > hitbtc > kraken | profit: 1.0563291422731425 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > binance > kraken | profit: 1.1483691030065017 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > kucoin > kraken | profit: 1.243136469436564 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > gateio > kraken | profit: 0.7887345012421889 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > livecoin > kraken | profit: 0.48791419213260667 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > exmo > kraken | profit: 0.8374254699270551 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | gateio > cointiger > kraken | profit: 1.205030985811618 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | livecoin > bittrex > kraken | profit: 0.6135370335120456 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | livecoin > poloniex > kraken | profit: 0.731403005795201 %
ETH | ETH/BTC > ETC/BTC > ETC/ETH | livecoin > hitbtc > kraken | profit: 0.8198140315552109 %
