opp_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-09T00:01:08.887Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,9.861432839998693e-10,0.16315872441083457,-0.0379
2019-09-09T00:01:59.722Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,9.861432839998693e-10,0.16315872441083457,-0.0379
2019-09-09T00:03:04.044Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,9.861432839998693e-10,0.16315872441083457,-0.0379
2019-09-09T00:03:59.722Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,9.861432839998693e-10,0.16315872441083457,-0.0379
2019-09-09T00:05:59.737Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,1.2978312840000365e-09,0.21472792061112853,0.0136
2019-09-09T00:07:00.497Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,1.5855432840000174e-09,0.2623302555652174,0.0531
2019-09-09T00:07:39.232Z,MKR/ETH,MKR,ETH,bitfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.0188,0.047453079999999995,5.108712000001229e-05,0.10765817519118315,-0.1098
2019-09-09T00:07:39.594Z,MKR/ETH,MKR,ETH,ethfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.0188,0.047453079999999995,5.108712000001229e-05,0.10765817519118315,-0.1184
2019-09-09T00:07:59.289Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,1.8253032840000552e-09,0.30199886802696696,0.0927
2019-09-09T00:08:30.737Z,MKR/ETH,MKR,ETH,bitfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.0187,0.04720067,6.0156030000002826e-05,0.1274474069965592,-0.09
2019-09-09T00:08:31.129Z,MKR/ETH,MKR,ETH,ethfinex,kucoin,0.0023770849015490674,0.006,6e-06,0.1,0.0187,0.04720067,6.0156030000002826e-05,0.1274474069965592,-0.0986
2019-09-09T00:08:59.746Z,MKR/ETH,MKR,ETH,bittrex,kucoin,0.0008386357640948675,0.00211199,2.11199e-06,0.1,2.4e-07,6.044073264e-07,1.921207284000049e-09,0.31786631301166324,0.1164
